geo_label_citystate,date_label,strata_race_label,strata_sex_label,Adult Binge Drinking,Adult Mental Distress,Adult Obesity,Adult Physical Inactivity,Adult Smoking,All Cancer Deaths,Breast Cancer Deaths,COVID-19 Deaths,"COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors",Cardiovascular Disease Deaths,Child Lead Levels,Child Lead Testing,Children,Climate-related  Disasters,College Graduates,Colorectal Cancer Deaths,Community Social Vulnerability to Climate Disasters,Deaths from All Causes,Dental Care,Diabetes,Diabetes Deaths,Drives Alone to Work,Drug Overdose Deaths,Electronic Bullying,Excessive Housing Cost,Fighting in School,"Flu Vaccinations, Medicare",Foreign Born Population,Gun Deaths (Firearms),HIV-Related Deaths,HIV/AIDS Prevalence,Hazardous Air Quality,Heart Disease Deaths,High Blood Pressure,"Homeless, Children","Homeless, Total",Homicides,Household Income Inequality,Households with Higher-Incomes,Housing Lead Risk,Income Inequality,Infant Deaths,Injury Deaths,Lack of Car,Life Expectancy,Limited Supermarket Access,Longer Driving Commute Time,Longer Summers,Low Birthweight,Lung Cancer Deaths,Maternal Deaths,Minority Population,Motor Vehicle Deaths,New Chlamydia Cases,New Gonorrhea Cases,New Tuberculosis Cases,Number of Heat Waves,Opioid Overdose Deaths,Owner Occupied Housing,People with Disabilities,Per-capita Household Income,Pneumonia or Influenza Deaths,Police Killings,Poor Air Quality,Population Density,Poverty and Near Poverty in All Ages,Poverty in All Ages,Poverty in Children,Premature Death,Prenatal Care,Preschool Enrollment,Preterm Births,Primarily Speak Chinese,Primarily Speak English,Primarily Speak Spanish,Prostate Cancer Deaths,Public Assistance,Public Transportation Use,Racial Disparity in Police Killings,"Racial Segregation, White and Asian","Racial Segregation, White and Black","Racial Segregation, White and Hispanic","Racial Segregation, White and Non-White",Renters vs. Owners,Riding Bike to Work,School Bullying,Seniors,Service Workers,Single-Parent Families,Suicide,Syphilis Prevalence,"Syphilis, Newborns",Teen Alcohol,Teen Asthma,Teen Birth Control,Teen Births,Teen Breakfast,Teen Computer Time,Teen Marijuana,Teen Mental Distress,Teen Obesity,Teen Physical Activity,Teen Physical Education,Teen Physical Inactivity,Teen Smoking,Teen Soda,Teen Suicidal Ideation,Teen TV Time,Unemployment,"Uninsured, All Ages","Uninsured, Child",Vacant Housing Units,Vacant Housing and Homelessness,Violent Crime,Walking to Work,Weapons in School
"San Jose, CA",2011,Hispanic,Male,,,,,,145.1465106,,,,,190.4170325,,,,,,13.11041205,,656.1390718,,,54.97752319,,13.66408532,,,,,,8.923427844,,,,137.1408988,,,,9.232695802,,,,,,56.02331784,,80.95949547,,,,,20.79450356,,,10.5587703,,,,,4.345685803,,,,17.5047819,,,,,,,5331.277211,,,,,,,,,,,,,,,,,,,,,8.768125396,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2011,White,Both,,,,,,174.6050131,23.03635491,,,,197.9185209,,,,,45.87556563,14.5006383,,684.7961231,,,25.05994437,,14.06171561,,,,,,6.447703898,,211.6,,149.7361982,,,,2.284968468,,,,,,54.74221547,,81.29401017,,,,6.388426578,38.00662822,,,7.869294749,,,,,6.153985983,68.68747213,11.2817257,51482.0,16.69435734,0.464736708,,,,6.815528638,5.198031295,5074.283339,89.47165445,,,,,,25.26785964,,,,,,,,0.455869563,,,,21.2130742,,13.96067799,,,,,,8.384895623,,,,,,,,,,,,,8.754623135,,,,,,,
"San Jose, CA",2011,White,Female,,,,,,150.2335368,,,,,162.4396945,,,,,,14.03716745,,579.0536517,,,18.40414008,,10.32080344,,,,,,,,,,113.6661427,,,,,,,,,,36.32222865,,83.37981145,,,,,31.38424769,,,6.165558698,,,,,4.408161513,,,,12.82422044,,,,,,,3621.023333,,,,,,,,,,,,,,,,,,,,,5.164311033,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2011,White,Male,,,,,,210.4183183,,,,,246.799696,,,,,,14.93123546,,820.3942294,,,34.10968351,,17.46524205,,,,,,11.56020813,,,,200.0553943,,,,3.488435166,,,,,,72.54406806,,79.1044547,,,,,47.70861575,,,9.395368646,,,,,7.76904166,,,,22.28677756,,,,,,,6429.724276,,,,,,,,,,,,,,,,,,,,,22.39990448,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,All,Both,14.6,10.6,20.7,21.4,12.6,138.5603408,17.2101063,,,,164.1942002,,,24.72927422,9.9,37.24133429,12.04554529,33.33333333,544.4027488,67.3,9.0,26.84661066,77.79968739,8.703529298,,,,46.0,38.23460072,5.139054619,0.869407736,202.8,1.639344262,114.2843477,25.5,,,4.473244552,0.258925017,68.51741575,9.130582634,0.4385,,39.04084286,5.443347404,83.46053603,33.32812099,,71.44444444,6.885538142,28.96328116,,71.44824016,6.250801206,241.2,53.3,9.5,5.923076923,2.828177999,58.67036904,8.15446625,33807.0,14.51362119,0.443922392,32.24043716,5389.853944,27.16748195,11.74501832,15.11575534,3865.033638,82.0241767,53.26839827,,,,,17.65455074,6.983079398,3.458782819,-0.464736708,49.2840644,42.29011362,48.19227975,43.138665,0.70443789,0.908684339,,10.25441675,34.87180053,11.03441696,7.614495495,5.6,0.0,,,,23.2171716,,,,,,,,,,,,,10.29022442,,,4.295763117,,363.2512988,1.787779404,
"San Jose, CA",2012,All,Female,,,,,,116.6257748,,,,,136.3195643,,,,,,10.48641984,,460.3707074,,,22.30860408,,6.570325166,,,,,,1.440851961,,54.4,,89.16722071,,,,1.766897361,,,,,,25.84225999,,85.7562913,,,,,22.4049677,,,4.241904378,,,,,2.149884231,,,,10.98365733,,,,,,,2786.373746,,,,,,,,,,,,,,,,,,,,,3.785859639,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,All,Male,,,,,,168.7347938,,,,,198.4246771,,,,,,13.90915213,,646.7647272,,,32.51534185,,10.83233253,,,,,,8.826453631,1.548989423,351.0,,145.4509259,,,,6.977434533,,,,,,52.30160299,,80.88785148,,,,,37.91455711,,,8.286083883,,,,,3.484693492,,,,19.53482028,,,,,,,4935.197199,,,,,,,,,,,,,,,,,,,,,11.62655191,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,16.4523747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75542406,12.84796574,22825.0,,,,,,20.8621257,24.89164087,,,,,,,,,,,,,,,,2.149068323,,,,47.6119403,,,,,,,,,,,,,,,,,,,,,17.6398279,,,,,,,
"San Jose, CA",2012,Asian,Both,,,,,,,,,,,,,,,,50.03772566,,,,,,,,,,,,,,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.29504637,6.792159594,35435.0,,,,,,9.175830405,8.860129418,,,,,,,,,,,,,,,,0.605264075,,,,28.81576055,,,,,,,,,,,,,,,,,,,,,9.412481599,,,,,,,
"San Jose, CA",2012,Asian/PI,Both,,,,,,107.977342,9.655483874,,,,119.7797125,,,,,,10.33486663,,376.5423321,,,21.92184105,,2.706039036,,,,44.0,,3.952539341,,,,73.38809898,,,,3.036268104,,,,,,22.65772385,,87.87065097,,,,7.903378822,23.52090588,,,4.261678525,,,,,,,,,12.21822593,,,,,,,2637.126095,83.52984255,,,,,,9.164089215,,,,,,,,,,,,,,5.231452512,,,,,,5.389980977,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,Asian/PI,Female,,,,,,87.5137732,,,,,103.0410527,,,,,,9.20310607,,316.1375548,,,20.95596861,,1.902725021,,,,,,,,,,60.74803826,,,,,,,,,,14.95272067,,90.02750562,,,,,15.09723326,,,3.462047284,,,,,,,,,9.341752597,,,,,,,1837.672999,,,,,,,,,,,,,,,,,,,,,2.382205479,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,Asian/PI,Male,,,,,,134.8621604,,,,,138.9676219,,,,,,11.74902924,,449.8216421,,,22.46530428,,3.57975106,,,,,,6.49881552,,,,87.92433568,,,,4.512554853,,,,,,30.87317967,,85.27512633,,,,,34.89682797,,,5.09296867,,,,,,,,,16.29575777,,,,,,,3480.492245,,,,,,,,,,,,,,,,,,,,,8.422649128,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,Black,Both,,,,,,202.1547382,,,,,271.4659899,,,,,28.57513491,,,855.7594502,,,64.43757501,,19.41748766,,,,25.0,,,,,,154.5532675,,,,11.56453819,,,,,,66.7601748,,75.97314596,,,,8.762057878,,,,,,,,,,36.7210961,11.83456183,27805.0,,,,,,17.33790738,22.10725736,7422.021877,78.802589,,,,,,,,,,,,,,1.723230258,,,,33.38748985,,,,,,,,25.15463918,,,,,,,,,,,,,15.03419715,,,,,,,
"San Jose, CA",2012,Black,Female,,,,,,182.8523937,,,,,203.8180731,,,,,,,,708.0636131,,,52.65038309,,22.93740708,,,,,,,,,,,,,,,,,,,,44.96608884,,,,,,,,,,,,,,,,,,,,,,,,,,6257.373851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,Black,Male,,,,,,268.9764703,,,,,480.2454638,,,,,,,,1243.954185,,,,,,,,,,,,,,,316.5422529,,,,,,,,,,86.75613482,,,,,,,,,,,,,,,,,,,,,,,,,,8487.731798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,Hispanic,Both,,,,,,126.1330036,14.63706786,,,,164.7587328,,,,,12.00856308,12.48533813,,557.4648201,,,41.72108232,,7.216562568,,,,30.0,,5.653474603,1.716327771,316.7,,110.3744019,,,,6.798102047,,,,,,38.67808125,,84.14217316,,,,6.047155128,15.14461941,,,7.511569999,,,,,2.286062814,42.31591449,6.616054824,18220.0,12.72160708,1.081173419,,,,18.47732694,24.43965559,4062.384188,77.63737538,,,,,,15.72369642,,,,,,,,1.363177098,,,,56.3358947,,4.885680055,,,,,,45.95261468,,,,,,,,,,,,,12.21314915,,,,,,,
"San Jose, CA",2012,Hispanic,Female,,,,,,110.1380747,,,,,144.0410911,,,,,,12.05341281,,483.6590674,,,32.84058989,,4.897906177,,,,,,,,,,91.55372814,,,,2.445917133,,,,,,23.57986885,,86.13469771,,,,,12.04260221,,,4.442229568,,,,,,,,,9.386878739,,,,,,,2933.79038,,,,,,,,,,,,,,,,,,,,,2.764447418,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,Hispanic,Male,,,,,,148.001048,,,,,189.4873246,,,,,,12.99054989,,645.8592099,,,53.36967151,,9.77815635,,,,,,9.938605114,2.847956122,,,132.8141559,,,,10.87171845,,,,,,54.58401111,,81.80180279,,,,,19.50966434,,,10.98291466,,,,,2.390593335,,,,17.32042257,,,,,,,5181.450848,,,,,,,,,,,,,,,,,,,,,7.186907861,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,White,Both,,,,,,169.5388563,25.23488072,,,,196.6224113,,,,,45.87556563,12.90495702,,676.8492637,,,24.29704246,,16.45437067,,,,50.0,,5.443506756,,211.5,,146.7646708,,,,2.616864641,,,,,,54.79397322,,81.25340888,,,,6.504891373,38.81169359,,,7.53960949,,,,,6.442245819,68.68747213,11.2817257,51482.0,17.49651564,0.464736708,,,,6.815528638,5.198031295,5037.5836,89.14540816,,,,,,23.78937883,,,,,,,,0.455869563,,,,21.2130742,,13.32784903,,,,,,7.388211942,,,,,,,,,,,,,8.754623135,,,,,,,
"San Jose, CA",2012,White,Female,,,,,,147.1924508,,,,,158.8539562,,,,,,10.80233785,,574.5888422,,,18.92224637,,12.15114005,,,,,,,,,,110.5984208,,,,,,,,,,37.7169248,,83.35505823,,,,,32.8775355,,,4.999032588,,,,,4.006482786,,,,13.63741655,,,,,,,3765.889079,,,,,,,,,,,,,,,,,,,,,7.368687857,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2012,White,Male,,,,,,205.0532125,,,,,247.9290001,,,,,,15.55983753,,811.5347879,,,31.89134607,,20.3269507,,,,,,9.112465002,,,,195.6372461,,,,4.136908966,,,,,,71.02813693,,79.20490688,,,,,47.57972301,,,9.834204471,,,,,8.625966543,,,,23.19602563,,,,,,,6213.255485,,,,,,,,,,,,,,,,,,,,,19.14007107,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,All,Both,14.6,10.6,20.7,21.4,12.6,132.0011482,17.09562375,,,,162.7377617,,14.37,22.97379063,9.9,41.28534238,11.14500557,27.08333333,528.7538827,67.3,9.0,26.52881839,75.87456659,8.786580074,,30.84260134,,48.0,39.43595062,4.774213249,0.923033271,200.6,2.191780822,110.7881511,25.5,,,4.141085882,0.359465261,73.39043304,8.338511659,0.4477,,37.83702096,5.300759174,83.43683248,33.32812099,44.61263537,71.44444444,6.854658385,28.3509319,,73.50744992,6.53040781,348.3,59.9,9.7,5.923076923,2.669418289,57.49316243,8.448624937,40275.0,13.6839159,0.443922392,43.56164384,5763.100375,24.19529158,10.04228288,11.60847354,3789.613737,82.0259481,51.99630996,,7.059183678,43.23127041,23.07950293,15.48813027,7.778556631,4.463291663,-0.464736708,48.81890911,42.88522483,48.81704156,42.98019463,0.739337267,0.905183383,,11.85975792,35.0741421,9.806357531,7.238621876,7.8,4.3,,,,19.91409167,,,,,,,,,,,,,6.371447862,7.412766175,2.755125603,3.605321106,,324.0460297,1.713148519,
"San Jose, CA",2013,All,Female,,,,,,109.3206636,,,,,133.9766533,,,,,,9.108427848,,440.9498426,,,21.78708506,,6.189739579,,,,,,1.180319196,,53.6,,86.38947228,,,,1.161425037,,,,,,23.74632048,,85.92575112,,,,,21.65162434,,,4.24470411,,,,,2.033534836,,,,10.42987031,,,,,,,2757.188875,,,,,,,,,,,,,,,,,,,,,3.713282832,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,All,Male,,,,,,164.0455459,,,,,199.3458162,,,,,,13.70149392,,640.3371696,,,32.83392851,,11.32963555,,,,,,8.34604988,1.580939618,347.2,,142.1039632,,,,6.949273181,,,,,,52.3703549,,80.74956008,,,,,37.84921126,,,8.874193953,,,,,3.291336622,,,,18.6190857,,,,,,,4815.425903,,,,,,,,,,,,,,,,,,,,,10.86550799,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,10.97788436,,,,,,,76.52905199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43365531,16.49092481,24948.0,,,,,,15.39933879,21.19252874,,,,,,,,,,3.74617737,,,,,,1.413496933,,,,44.99449945,19.7763091,,,,,,,,,,,,,,,,,,,,6.864754098,7.277441659,4.077540107,,,,0.573394495,
"San Jose, CA",2013,Asian,Both,,,,,,,,,,,,,,,,53.70782307,,,,,,,76.67967843,,,,,,,,,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.80943616,7.46539807,42992.0,,,,,,8.57550527,6.954098967,,,,,,,,,,3.950551536,,,,,,0.592117461,,,,27.8889875,13.63209496,,,,,,,,,,,,,,,,,,,,5.981426828,5.456035692,2.348513462,,,,1.183522467,
"San Jose, CA",2013,Asian/PI,Both,,,,,,105.4331149,9.489828921,,,,117.4455526,,,,,,10.57063929,,372.6892898,,,22.77550095,,2.963161479,,,,45.0,,3.340196629,,,,71.24038673,,,,3.082679878,,,,,,22.46304665,,88.34423738,,,,7.792751903,24.52708646,,,4.169223902,,,,,,,,,11.21078919,,,,,,,2673.319695,84.52005881,,,,,,7.599899842,,,,,,,,,,,,,,4.804939421,,,,,,4.29331307,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,Asian/PI,Female,,,,,,84.43069668,,,,,97.88889016,,,,,,9.511602025,,308.5672889,,,21.3657738,,2.100194872,,,,,,,,,,56.1539731,,,,,,,,,,15.60876213,,90.68063307,,,,,15.63048103,,,3.721515294,,,,,,,,,7.469804479,,,,,,,1920.099196,,,,,,,,,,,,,,,,,,,,,2.454472112,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,Asian/PI,Male,,,,,,132.2041631,,,,,141.2092719,,,,,,11.75461557,,451.5365053,,,24.12864466,,3.915699034,,,,,,5.618513964,,,,89.67279194,,,,5.032913541,,,,,,29.75520742,,85.56251393,,,,,36.43884787,,,4.778586421,,,,,,,,,16.53745448,,,,,,,3483.393276,,,,,,,,,,,,,,,,,,,,,7.361773379,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,Black,Both,,,,,,169.6390243,,,,,271.175945,,,,,33.91174054,,,849.7888408,,,60.66389032,74.13150147,16.28596176,,,,28.0,,10.29704216,,,,163.1912839,,,,13.2781653,,,,,,68.04332533,,76.46265272,,,,8.79211175,,,,,,,,,,33.25773383,12.0495754,34009.0,23.39670197,,,,,15.9171164,19.7005988,7578.064287,79.47019868,,,,,,,,9.218187766,,,,,,2.006819422,,,,35.47280122,28.88505851,,,,,,,17.82042495,,,,,,,,,,,,,7.424402871,6.55103446,1.727500697,,,,1.701014066,
"San Jose, CA",2013,Black,Female,,,,,,148.7934193,,,,,212.4082924,,,,,,,,705.3891951,,,46.40135347,,,,,,,,,,,,,,,,,,,,,,37.2108806,,,,,,,,,,,,,,,,,,,,,,,,,,5845.15329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,Black,Male,,,,,,206.3433472,,,,,367.9700551,,,,,,,,1044.392538,,,82.27748016,,,,,,,,,,,,235.3197086,,,,20.90734455,,,,,,95.20370816,,,,,,,,,,,,,,,,,,,,,,,,,,9303.097503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,Hispanic,Both,,,,,,115.7914946,13.32009297,,,,164.9977418,,,,,14.06665541,10.22990858,,535.8889141,,,41.63309703,74.00007884,7.339843627,,,,31.0,,4.665983094,1.802993932,318.3,,104.9125025,,,,5.505718488,,,,,,38.31600264,,84.00839401,,,,6.296008139,15.8395519,,,8.823825415,,,,,2.170457305,40.86138906,6.855847903,21808.0,12.17248745,1.081173419,,,,14.07493744,17.93379805,3997.361508,76.0895738,,,,,,13.10675128,,5.207867974,,,,,,1.447298104,,,,57.15937326,30.15375525,3.969493851,,,,,,40.32537672,,,,,,,,,,,,,7.593464839,12.67295855,3.869044873,,,,2.083278585,
"San Jose, CA",2013,Hispanic,Female,,,,,,99.63542239,,,,,140.683862,,,,,,8.972963733,,457.4434887,,,34.75053661,,5.19465699,,,,,,,,,,86.22060739,,,,,,,,,,20.98418543,,86.57911842,,,,,10.47015254,,,4.37427715,,,,,,,,,9.233844355,,,,,,,2963.06708,,,,,,,,,,,,,,,,,,,,,2.335265925,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,Hispanic,Male,,,,,,139.4867054,,,,,196.3378026,,,,,,11.85522248,,636.0195553,,,51.64400117,,9.415432443,,,,,,8.404118194,3.044729758,,,128.9126759,,,,9.336484614,,,,,,56.64254999,,80.78959636,,,,,23.76412149,,,13.78813127,,,,,2.46087423,,,,16.52064568,,,,,,,5019.619242,,,,,,,,,,,,,,,,,,,,,5.399877822,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,White,Both,,,,,,162.5273285,25.9397013,,,,196.6422115,,,,,51.30737587,12.02135389,,652.5058873,,,22.90931682,77.01397388,16.91762322,,,,52.0,,5.663840408,,210.6,,143.9316106,,,,2.739305326,,,,,,52.31327106,,81.32347908,,,,5.871794872,37.53522268,,,7.09829792,,,,,6.175431362,66.75800429,11.44919526,61466.0,16.06568476,0.464736708,,,,6.446022961,3.837716533,4754.758428,90.10028285,,,,,,21.63563367,,3.893463876,,,,,,0.497947715,,,,21.28907308,12.28649471,13.22656601,,,,,,6.203543285,,,,,,,,,,,,,5.375462159,4.189679923,1.402276637,,,,1.923568905,
"San Jose, CA",2013,White,Female,,,,,,138.995928,,,,,159.7980649,,,,,,8.999630077,,548.4456635,,,17.47182844,,11.43365862,,,,,,,,,,110.0942191,,,,,,,,,,34.43119696,,83.3372783,,,,,32.99128494,,,5.135525458,,,,,3.893758164,,,,13.70762409,,,,,,,3584.359863,,,,,,,,,,,,,,,,,,,,,7.603899537,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2013,White,Male,,,,,,199.2722811,,,,,245.3146793,,,,,,15.79545938,,790.5226858,,,30.74066725,,21.84981184,,,,,,9.079424841,,,,188.7006812,,,,4.730366499,,,,,,69.74042172,,79.22795747,,,,,44.90494209,,,8.831770608,,,,,8.193468883,,,,20.22692775,,,,,,,5822.761541,,,,,,,,,,,,,,,,,,,,,18.54269369,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,All,Both,14.6,10.6,20.7,21.4,12.6,128.3962321,16.38218706,,,,161.0652824,,14.08,22.97379063,9.9,41.28534238,10.68241542,27.08333333,523.9505431,67.3,9.0,27.150595,75.87456659,8.627669307,,30.84260134,,50.0,39.43595062,4.815436604,0.930758265,194.3,2.191780822,106.1003064,25.5,,,3.793248532,0.359465261,73.39043304,8.338511659,0.4477,3.348214286,37.91128629,5.300759174,83.21764281,33.32812099,44.61263537,71.44444444,6.915524596,28.43461732,,73.50744992,7.487851863,323.4,80.7,8.5,5.923076923,2.788481723,57.49316243,8.448624937,40275.0,13.05519335,0.443922392,26.57534247,5763.100375,24.19529158,10.04228288,11.60847354,3735.183543,82.53409033,51.99630996,,7.059183678,43.23127041,23.07950293,15.23899034,7.778556631,4.463291663,-0.464736708,48.81890911,42.88522483,48.81704156,42.98019463,0.739337267,0.905183383,,11.85975792,35.0741421,9.806357531,7.107651087,6.3,4.2,,,,17.52715235,,,,,,,,,,,,,6.371447862,7.412766175,2.755125603,3.605321106,,321.0921491,1.713148519,
"San Jose, CA",2014,All,Female,,,,,,107.8761519,,,,,132.6611936,,,,,,8.290197718,,437.5091536,,,21.06062719,,6.345359479,,,,,,0.886596111,,51.1,,82.75854262,,,,0.901210061,,,,,,21.76421395,,84.97315271,,,,,22.3808992,,,3.934193479,,,,,2.43649204,,,,10.41410483,,,,,,,2714.56996,,,,,,,,,,,,,,,,,,,,,3.96056798,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,All,Male,,,,,,157.0447319,,,,,197.1254577,,,,,,13.90256354,,632.3758199,,,35.33610183,,10.86453958,,,,,,8.653245141,1.584985466,336.6,,135.8178832,,,,6.527715388,,,,,,54.86289404,,81.322803,,,,,36.49015909,,,11.13685725,,,,,3.136942582,,,,16.88371171,,,,,,,4742.339211,,,,,,,,,,,,,,,,,,,,,10.33643448,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,10.97788436,,,,,,,76.52905199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43365531,16.49092481,24948.0,,,,,,15.39933879,21.19252874,,,,,,,,,,3.74617737,,,,,,1.413496933,,,,44.99449945,19.7763091,,,,,,,,,,,,,,,,,,,,6.864754098,7.277441659,4.077540107,,,,0.573394495,
"San Jose, CA",2014,Asian,Both,,,,,,,,,,,,,,,,53.70782307,,,,,,,76.67967843,,,,,,,,,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.80943616,7.46539807,42992.0,,,,,,8.57550527,6.954098967,,,,,,,,,,3.950551536,,,,,,0.592117461,,,,27.8889875,13.63209496,,,,,,,,,,,,,,,,,,,,5.981426828,5.456035692,2.348513462,,,,1.183522467,
"San Jose, CA",2014,Asian/PI,Both,,,,,,107.2765431,10.47138496,,,,123.5804512,,,,,,9.741008767,,385.963758,,,22.42500854,,2.967908988,,,,47.0,,2.879946512,,,,73.68985132,,,,2.821317814,,,,,2.402376168,22.26591483,,87.70881916,,,,7.675758207,25.82021973,,,4.482284882,,,,,,,,,11.16897171,,,,,,,2653.383993,85.58207501,,,,,,6.491718891,,,,,,,,,,,,,,4.922949795,,,,,,3.735467886,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,Asian/PI,Female,,,,,,88.03413011,,,,,107.7712814,,,,,,8.085660777,,325.9443061,,,18.69035979,,2.029534362,,,,,,,,,,62.38170878,,,,,,,,,,13.3531778,,88.95449109,,,,,16.32234868,,,3.388620662,,,,,,,,,8.799377364,,,,,,,1927.118667,,,,,,,,,,,,,,,,,,,,,2.484983178,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,Asian/PI,Male,,,,,,131.4288372,,,,,143.1799471,,,,,,11.74559492,,459.6761297,,,27.38441941,,4.00827821,,,,,,5.205676911,,,,87.43256073,,,,4.691198913,,,,,,32.0177951,,85.86006184,,,,,38.10648451,,,5.808104495,,,,,,,,,14.51446036,,,,,,,3419.389081,,,,,,,,,,,,,,,,,,,,,7.540950736,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,Black,Both,,,,,,176.3707435,,,,,293.5851488,,,,,33.91174054,,,896.6174744,,,65.8941057,74.13150147,17.05040885,,,,32.0,,12.22338994,,,,192.6635822,,,,13.23329391,,,,,8.208594882,66.56865834,,77.28303712,,,,9.490940466,,,,17.13339535,,,,,,33.25773383,12.0495754,34009.0,27.65011861,,,,,15.9171164,19.7005988,7641.746475,77.92321117,,,,,,,,9.218187766,,,,,,2.006819422,,,,35.47280122,28.88505851,,,,,,,12.06309929,,,,,,,,,,,,,7.424402871,6.55103446,1.727500697,,,,1.701014066,
"San Jose, CA",2014,Black,Female,,,,,,177.1198062,,,,,267.9517909,,,,,,,,829.8944795,,,52.3751288,,,,,,,,,,,,172.8780692,,,,,,,,,,21.11840353,,,,,,,,,,,,,,,,,,,,,,,,,,5286.393263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,Black,Male,,,,,,181.37443,,,,,330.2180024,,,,,,,,970.4881223,,,81.33332193,,23.19415759,,,,,,22.75475912,,,,220.903809,,,,24.12448006,,,,,,109.9057274,,,,,,,,,,33.26635557,,,,,,,,,27.16134603,,,,,,,10143.70137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,Hispanic,Both,,,,,,115.027534,12.07412157,,,,153.3803167,,,,,14.06665541,10.79885462,,515.4270264,,,42.69529197,74.00007884,7.341191674,,,,34.0,,4.432580125,2.136862396,312.6,,90.57659505,,,,4.844385819,,,,,3.875700741,38.89290384,,84.45368136,,,,6.37053627,17.63393564,,,10.59273092,,,,,2.237417866,40.86138906,6.855847903,21808.0,12.74714035,1.081173419,,,,14.07493744,17.93379805,3985.971413,75.94192014,,,,,,15.3079319,,5.207867974,,,,,,1.447298104,,,,57.15937326,30.15375525,4.006991799,,,,,,35.37523203,,,,,,,,,,,,,7.593464839,12.67295855,3.869044873,,,,2.083278585,
"San Jose, CA",2014,Hispanic,Female,,,,,,94.87554578,,,,,124.2916478,,,,,,8.722229298,,426.5999581,,,34.75853867,,6.067684484,,,,,,,,,,69.27314578,,,,,,,,,,21.93608086,,87.19643994,,,,,12.20565348,,,5.373417905,,,,,,,,,10.33959089,,,,,,,2941.395841,,,,,,,,,,,,,,,,,,,,,2.964559665,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",2014,Hispanic,Male,,,,,,146.3159599,,,,,190.6806819,,,,,,13.97439092,,631.0213822,,,54.36128599,,8.675116786,,,,,,7.571740737,3.6913342,,,117.4761649,,,,7.920228927,,,,,,56.50532664,,81.13130534,,,,,25.3127379,,,15.97864384,,,,,2.459995823,,,,16.3219187,,,,,,,4989.599839,,,,,,,,,,,,,,,,,,,,,4.772449834,,,,,,,,,,,,,,,,,,,,,,,,,,
